frequency	V(inoise)	V(onoise)
1.479108388168183e+004	4.863728e-009	4.863402e-009
1.513561248436183e+004	4.863729e-009	4.863403e-009
1.548816618912456e+004	4.863729e-009	4.863405e-009
1.584893192461087e+004	4.863729e-009	4.863407e-009
1.621810097358903e+004	4.863730e-009	4.863408e-009
1.659586907437533e+004	4.863730e-009	4.863410e-009
1.698243652461716e+004	4.863731e-009	4.863412e-009
1.737800828749346e+004	4.863732e-009	4.863414e-009
1.778279410038893e+004	4.863732e-009	4.863416e-009
1.819700858609953e+004	4.863733e-009	4.863419e-009
1.862087136662836e+004	4.863733e-009	4.863421e-009
1.905460717963215e+004	4.863734e-009	4.863424e-009
1.949844599758012e+004	4.863735e-009	4.863427e-009
1.995262314968846e+004	4.863735e-009	4.863430e-009
2.041737944669495e+004	4.863736e-009	4.863433e-009
2.089296130854004e+004	4.863737e-009	4.863436e-009
2.137962089502196e+004	4.863737e-009	4.863439e-009
2.187761623949515e+004	4.863738e-009	4.863443e-009
2.238721138568302e+004	4.863739e-009	4.863447e-009
2.290867652767734e+004	4.863740e-009	4.863451e-009
2.344228815319882e+004	4.863741e-009	4.863455e-009
2.398832919019449e+004	4.863741e-009	4.863460e-009
2.454708915684988e+004	4.863742e-009	4.863465e-009
2.511886431509537e+004	4.863743e-009	4.863470e-009
2.570395782768820e+004	4.863745e-009	4.863475e-009
2.630267991895336e+004	4.863745e-009	4.863480e-009
2.691534803926869e+004	4.863746e-009	4.863486e-009
2.754228703338119e+004	4.863748e-009	4.863492e-009
2.818382931264405e+004	4.863749e-009	4.863498e-009
2.884031503126556e+004	4.863750e-009	4.863505e-009
2.951209226666335e+004	4.863751e-009	4.863512e-009
3.019951720401964e+004	4.863752e-009	4.863519e-009
3.090295432513537e+004	4.863753e-009	4.863527e-009
3.162277660168324e+004	4.863755e-009	4.863535e-009
3.235936569296226e+004	4.863756e-009	4.863543e-009
3.311311214825853e+004	4.863758e-009	4.863552e-009
3.388441561391966e+004	4.863759e-009	4.863562e-009
3.467368504525255e+004	4.863761e-009	4.863571e-009
3.548133892335692e+004	4.863763e-009	4.863582e-009
3.630780547700949e+004	4.863765e-009	4.863592e-009
3.715352290971659e+004	4.863766e-009	4.863603e-009
3.801893963205544e+004	4.863768e-009	4.863615e-009
3.890451449942737e+004	4.863770e-009	4.863627e-009
3.981071705534901e+004	4.863772e-009	4.863640e-009
4.073802778041054e+004	4.863774e-009	4.863654e-009
4.168693834703279e+004	4.863776e-009	4.863668e-009
4.265795188015849e+004	4.863779e-009	4.863683e-009
4.365158322401581e+004	4.863781e-009	4.863698e-009
4.466835921509550e+004	4.863784e-009	4.863715e-009
4.570881896148667e+004	4.863787e-009	4.863732e-009
4.677351412871897e+004	4.863789e-009	4.863749e-009
4.786300923226296e+004	4.863792e-009	4.863768e-009
4.897788193684373e+004	4.863796e-009	4.863788e-009
5.011872336272631e+004	4.863799e-009	4.863808e-009
5.128613839913555e+004	4.863802e-009	4.863830e-009
5.248074602497630e+004	4.863805e-009	4.863852e-009
5.370317963702428e+004	4.863809e-009	4.863876e-009
5.495408738576144e+004	4.863813e-009	4.863901e-009
5.623413251903386e+004	4.863817e-009	4.863927e-009
5.754399373371462e+004	4.863821e-009	4.863954e-009
5.888436553555779e+004	4.863826e-009	4.863982e-009
6.025595860743464e+004	4.863830e-009	4.864012e-009
6.165950018614706e+004	4.863835e-009	4.864043e-009
6.309573444801814e+004	4.863840e-009	4.864076e-009
6.456542290346434e+004	4.863845e-009	4.864110e-009
6.606934480075835e+004	4.863851e-009	4.864146e-009
6.760829753919689e+004	4.863857e-009	4.864183e-009
6.918309709189233e+004	4.863863e-009	4.864222e-009
7.079457843841244e+004	4.863869e-009	4.864264e-009
7.244359600749762e+004	4.863876e-009	4.864307e-009
7.413102413009033e+004	4.863883e-009	4.864352e-009
7.585775750291692e+004	4.863890e-009	4.864399e-009
7.762471166286769e+004	4.863898e-009	4.864448e-009
7.943282347242662e+004	4.863906e-009	4.864500e-009
8.128305161640835e+004	4.863914e-009	4.864554e-009
8.317637711026549e+004	4.863923e-009	4.864611e-009
8.511380382023599e+004	4.863932e-009	4.864670e-009
8.709635899560637e+004	4.863942e-009	4.864733e-009
8.912509381337282e+004	4.863951e-009	4.864798e-009
9.120108393558920e+004	4.863962e-009	4.864866e-009
9.332543007969728e+004	4.863973e-009	4.864938e-009
9.549925860214172e+004	4.863985e-009	4.865012e-009
9.772372209557916e+004	4.863997e-009	4.865091e-009
9.999999999999804e+004	4.864009e-009	4.865173e-009
1.023292992280734e+005	4.864023e-009	4.865259e-009
1.047128548050879e+005	4.864036e-009	4.865349e-009
1.071519305237585e+005	4.864051e-009	4.865443e-009
1.096478196143163e+005	4.864066e-009	4.865542e-009
1.122018454301941e+005	4.864082e-009	4.865645e-009
1.148153621496860e+005	4.864099e-009	4.865754e-009
1.174897554939506e+005	4.864116e-009	4.865867e-009
1.202264434617389e+005	4.864134e-009	4.865986e-009
1.230268770812357e+005	4.864154e-009	4.866110e-009
1.258925411794142e+005	4.864174e-009	4.866240e-009
1.288249551693108e+005	4.864195e-009	4.866377e-009
1.318256738556380e+005	4.864217e-009	4.866519e-009
1.348962882591626e+005	4.864240e-009	4.866669e-009
1.380384264602857e+005	4.864264e-009	4.866825e-009
1.412537544622725e+005	4.864289e-009	4.866989e-009
1.445439770745898e+005	4.864316e-009	4.867161e-009
1.479108388168177e+005	4.864344e-009	4.867341e-009
1.513561248436177e+005	4.864372e-009	4.867529e-009
1.548816618912449e+005	4.864403e-009	4.867726e-009
1.584893192461081e+005	4.864435e-009	4.867933e-009
1.621810097358896e+005	4.864468e-009	4.868149e-009
1.659586907437526e+005	4.864503e-009	4.868375e-009
1.698243652461709e+005	4.864540e-009	4.868613e-009
1.737800828749339e+005	4.864579e-009	4.868861e-009
1.778279410038886e+005	4.864618e-009	4.869121e-009
1.819700858609946e+005	4.864661e-009	4.869394e-009
1.862087136662829e+005	4.864705e-009	4.869679e-009
1.905460717963207e+005	4.864751e-009	4.869978e-009
1.949844599758005e+005	4.864800e-009	4.870290e-009
1.995262314968838e+005	4.864850e-009	4.870618e-009
2.041737944669486e+005	4.864904e-009	4.870961e-009
2.089296130853995e+005	4.864959e-009	4.871321e-009
2.137962089502187e+005	4.865018e-009	4.871697e-009
2.187761623949506e+005	4.865079e-009	4.872092e-009
2.238721138568292e+005	4.865143e-009	4.872504e-009
2.290867652767724e+005	4.865210e-009	4.872937e-009
2.344228815319872e+005	4.865280e-009	4.873390e-009
2.398832919019439e+005	4.865354e-009	4.873864e-009
2.454708915684978e+005	4.865432e-009	4.874361e-009
2.511886431509526e+005	4.865512e-009	4.874881e-009
2.570395782768809e+005	4.865597e-009	4.875426e-009
2.630267991895325e+005	4.865687e-009	4.875997e-009
2.691534803926857e+005	4.865780e-009	4.876595e-009
2.754228703338107e+005	4.865877e-009	4.877221e-009
2.818382931264393e+005	4.865980e-009	4.877877e-009
2.884031503126543e+005	4.866088e-009	4.878564e-009
2.951209226666322e+005	4.866200e-009	4.879284e-009
3.019951720401950e+005	4.866318e-009	4.880038e-009
3.090295432513523e+005	4.866442e-009	4.880828e-009
3.162277660168310e+005	4.866572e-009	4.881655e-009
3.235936569296212e+005	4.866708e-009	4.882521e-009
3.311311214825838e+005	4.866851e-009	4.883429e-009
3.388441561391951e+005	4.867001e-009	4.884380e-009
3.467368504525240e+005	4.867158e-009	4.885376e-009
3.548133892335676e+005	4.867323e-009	4.886420e-009
3.630780547700933e+005	4.867495e-009	4.887513e-009
3.715352290971643e+005	4.867676e-009	4.888658e-009
3.801893963205527e+005	4.867867e-009	4.889858e-009
3.890451449942719e+005	4.868066e-009	4.891116e-009
3.981071705534884e+005	4.868276e-009	4.892433e-009
4.073802778041036e+005	4.868496e-009	4.893813e-009
4.168693834703261e+005	4.868726e-009	4.895260e-009
4.265795188015831e+005	4.868968e-009	4.896775e-009
4.365158322401562e+005	4.869223e-009	4.898363e-009
4.466835921509531e+005	4.869489e-009	4.900027e-009
4.570881896148648e+005	4.869769e-009	4.901771e-009
4.677351412871877e+005	4.870064e-009	4.903598e-009
4.786300923226276e+005	4.870373e-009	4.905513e-009
4.897788193684352e+005	4.870697e-009	4.907520e-009
5.011872336272610e+005	4.871038e-009	4.909624e-009
5.128613839913533e+005	4.871397e-009	4.911829e-009
5.248074602497608e+005	4.871773e-009	4.914140e-009
5.370317963702406e+005	4.872168e-009	4.916563e-009
5.495408738576121e+005	4.872585e-009	4.919102e-009
5.623413251903363e+005	4.873022e-009	4.921765e-009
5.754399373371438e+005	4.873481e-009	4.924556e-009
5.888436553555755e+005	4.873965e-009	4.927482e-009
6.025595860743440e+005	4.874473e-009	4.930551e-009
6.165950018614681e+005	4.875008e-009	4.933768e-009
6.309573444801788e+005	4.875571e-009	4.937142e-009
6.456542290346407e+005	4.876163e-009	4.940680e-009
6.606934480075808e+005	4.876787e-009	4.944391e-009
6.760829753919662e+005	4.877443e-009	4.948283e-009
6.918309709189205e+005	4.878134e-009	4.952366e-009
7.079457843841215e+005	4.878863e-009	4.956648e-009
7.244359600749733e+005	4.879630e-009	4.961142e-009
7.413102413009004e+005	4.880438e-009	4.965856e-009
7.585775750291662e+005	4.881290e-009	4.970802e-009
7.762471166286737e+005	4.882188e-009	4.975993e-009
7.943282347242631e+005	4.883136e-009	4.981441e-009
8.128305161640804e+005	4.884135e-009	4.987159e-009
8.317637711026516e+005	4.885190e-009	4.993161e-009
8.511380382023566e+005	4.886302e-009	4.999462e-009
8.709635899560602e+005	4.887477e-009	5.006078e-009
8.912509381337245e+005	4.888717e-009	5.013025e-009
9.120108393558882e+005	4.890028e-009	5.020321e-009
9.332543007969690e+005	4.891413e-009	5.027984e-009
9.549925860214133e+005	4.892876e-009	5.036034e-009
9.772372209557875e+005	4.894424e-009	5.044492e-009
1.000000000000000e+006	4.896060e-009	5.053379e-009
