frequency	V(inoise)	V(onoise)
1.479108388168183e+004	3.480430e-008	2.283234e-009
1.513561248436183e+004	3.480430e-008	2.283234e-009
1.548816618912456e+004	3.480429e-008	2.283235e-009
1.584893192461087e+004	3.480429e-008	2.283235e-009
1.621810097358903e+004	3.480429e-008	2.283236e-009
1.659586907437533e+004	3.480428e-008	2.283236e-009
1.698243652461716e+004	3.480428e-008	2.283236e-009
1.737800828749346e+004	3.480427e-008	2.283236e-009
1.778279410038893e+004	3.480427e-008	2.283237e-009
1.819700858609953e+004	3.480426e-008	2.283237e-009
1.862087136662836e+004	3.480426e-008	2.283238e-009
1.905460717963215e+004	3.480425e-008	2.283238e-009
1.949844599758012e+004	3.480424e-008	2.283239e-009
1.995262314968846e+004	3.480423e-008	2.283239e-009
2.041737944669495e+004	3.480422e-008	2.283240e-009
2.089296130854004e+004	3.480421e-008	2.283240e-009
2.137962089502196e+004	3.480420e-008	2.283240e-009
2.187761623949515e+004	3.480418e-008	2.283241e-009
2.238721138568302e+004	3.480417e-008	2.283241e-009
2.290867652767734e+004	3.480416e-008	2.283242e-009
2.344228815319882e+004	3.480414e-008	2.283242e-009
2.398832919019449e+004	3.480413e-008	2.283243e-009
2.454708915684988e+004	3.480411e-008	2.283244e-009
2.511886431509537e+004	3.480409e-008	2.283244e-009
2.570395782768820e+004	3.480407e-008	2.283245e-009
2.630267991895336e+004	3.480405e-008	2.283246e-009
2.691534803926869e+004	3.480403e-008	2.283246e-009
2.754228703338119e+004	3.480401e-008	2.283247e-009
2.818382931264405e+004	3.480399e-008	2.283248e-009
2.884031503126556e+004	3.480396e-008	2.283248e-009
2.951209226666335e+004	3.480393e-008	2.283249e-009
3.019951720401964e+004	3.480390e-008	2.283250e-009
3.090295432513537e+004	3.480388e-008	2.283251e-009
3.162277660168324e+004	3.480384e-008	2.283252e-009
3.235936569296226e+004	3.480381e-008	2.283253e-009
3.311311214825853e+004	3.480378e-008	2.283254e-009
3.388441561391966e+004	3.480374e-008	2.283255e-009
3.467368504525255e+004	3.480370e-008	2.283256e-009
3.548133892335692e+004	3.480366e-008	2.283257e-009
3.630780547700949e+004	3.480362e-008	2.283258e-009
3.715352290971659e+004	3.480357e-008	2.283259e-009
3.801893963205544e+004	3.480353e-008	2.283260e-009
3.890451449942737e+004	3.480348e-008	2.283261e-009
3.981071705534901e+004	3.480343e-008	2.283262e-009
4.073802778041054e+004	3.480337e-008	2.283263e-009
4.168693834703279e+004	3.480332e-008	2.283265e-009
4.265795188015849e+004	3.480326e-008	2.283266e-009
4.365158322401581e+004	3.480320e-008	2.283267e-009
4.466835921509550e+004	3.480313e-008	2.283269e-009
4.570881896148667e+004	3.480306e-008	2.283270e-009
4.677351412871897e+004	3.480299e-008	2.283272e-009
4.786300923226296e+004	3.480292e-008	2.283273e-009
4.897788193684373e+004	3.480284e-008	2.283275e-009
5.011872336272631e+004	3.480275e-008	2.283276e-009
5.128613839913555e+004	3.480267e-008	2.283278e-009
5.248074602497630e+004	3.480258e-008	2.283280e-009
5.370317963702428e+004	3.480248e-008	2.283281e-009
5.495408738576144e+004	3.480238e-008	2.283283e-009
5.623413251903386e+004	3.480228e-008	2.283285e-009
5.754399373371462e+004	3.480217e-008	2.283287e-009
5.888436553555779e+004	3.480205e-008	2.283289e-009
6.025595860743464e+004	3.480193e-008	2.283291e-009
6.165950018614706e+004	3.480180e-008	2.283293e-009
6.309573444801814e+004	3.480167e-008	2.283295e-009
6.456542290346434e+004	3.480153e-008	2.283297e-009
6.606934480075835e+004	3.480139e-008	2.283299e-009
6.760829753919689e+004	3.480124e-008	2.283301e-009
6.918309709189233e+004	3.480108e-008	2.283303e-009
7.079457843841244e+004	3.480091e-008	2.283306e-009
7.244359600749762e+004	3.480074e-008	2.283308e-009
7.413102413009033e+004	3.480056e-008	2.283310e-009
7.585775750291692e+004	3.480037e-008	2.283313e-009
7.762471166286769e+004	3.480017e-008	2.283315e-009
7.943282347242662e+004	3.479996e-008	2.283318e-009
8.128305161640835e+004	3.479974e-008	2.283320e-009
8.317637711026549e+004	3.479951e-008	2.283323e-009
8.511380382023599e+004	3.479926e-008	2.283326e-009
8.709635899560637e+004	3.479901e-008	2.283328e-009
8.912509381337282e+004	3.479875e-008	2.283331e-009
9.120108393558920e+004	3.479847e-008	2.283334e-009
9.332543007969728e+004	3.479818e-008	2.283337e-009
9.549925860214172e+004	3.479788e-008	2.283340e-009
9.772372209557916e+004	3.479756e-008	2.283344e-009
9.999999999999804e+004	3.479723e-008	2.283347e-009
1.023292992280734e+005	3.479688e-008	2.283350e-009
1.047128548050879e+005	3.479651e-008	2.283354e-009
1.071519305237585e+005	3.479613e-008	2.283357e-009
1.096478196143163e+005	3.479573e-008	2.283360e-009
1.122018454301941e+005	3.479531e-008	2.283364e-009
1.148153621496860e+005	3.479487e-008	2.283368e-009
1.174897554939506e+005	3.479441e-008	2.283372e-009
1.202264434617389e+005	3.479393e-008	2.283376e-009
1.230268770812357e+005	3.479343e-008	2.283380e-009
1.258925411794142e+005	3.479290e-008	2.283384e-009
1.288249551693108e+005	3.479235e-008	2.283389e-009
1.318256738556380e+005	3.479177e-008	2.283393e-009
1.348962882591626e+005	3.479116e-008	2.283398e-009
1.380384264602857e+005	3.479053e-008	2.283403e-009
1.412537544622725e+005	3.478986e-008	2.283408e-009
1.445439770745898e+005	3.478917e-008	2.283413e-009
1.479108388168177e+005	3.478844e-008	2.283418e-009
1.513561248436177e+005	3.478767e-008	2.283424e-009
1.548816618912449e+005	3.478688e-008	2.283429e-009
1.584893192461081e+005	3.478604e-008	2.283435e-009
1.621810097358896e+005	3.478516e-008	2.283442e-009
1.659586907437526e+005	3.478424e-008	2.283448e-009
1.698243652461709e+005	3.478328e-008	2.283455e-009
1.737800828749339e+005	3.478227e-008	2.283462e-009
1.778279410038886e+005	3.478122e-008	2.283469e-009
1.819700858609946e+005	3.478012e-008	2.283476e-009
1.862087136662829e+005	3.477896e-008	2.283484e-009
1.905460717963207e+005	3.477775e-008	2.283492e-009
1.949844599758005e+005	3.477648e-008	2.283501e-009
1.995262314968838e+005	3.477516e-008	2.283510e-009
2.041737944669486e+005	3.477377e-008	2.283519e-009
2.089296130853995e+005	3.477231e-008	2.283528e-009
2.137962089502187e+005	3.477079e-008	2.283538e-009
2.187761623949506e+005	3.476919e-008	2.283549e-009
2.238721138568292e+005	3.476751e-008	2.283560e-009
2.290867652767724e+005	3.476576e-008	2.283571e-009
2.344228815319872e+005	3.476393e-008	2.283583e-009
2.398832919019439e+005	3.476201e-008	2.283595e-009
2.454708915684978e+005	3.476000e-008	2.283608e-009
2.511886431509526e+005	3.475789e-008	2.283622e-009
2.570395782768809e+005	3.475568e-008	2.283636e-009
2.630267991895325e+005	3.475337e-008	2.283651e-009
2.691534803926857e+005	3.475095e-008	2.283666e-009
2.754228703338107e+005	3.474841e-008	2.283683e-009
2.818382931264393e+005	3.474576e-008	2.283699e-009
2.884031503126543e+005	3.474298e-008	2.283717e-009
2.951209226666322e+005	3.474007e-008	2.283736e-009
3.019951720401950e+005	3.473702e-008	2.283755e-009
3.090295432513523e+005	3.473382e-008	2.283776e-009
3.162277660168310e+005	3.473048e-008	2.283797e-009
3.235936569296212e+005	3.472697e-008	2.283819e-009
3.311311214825838e+005	3.472330e-008	2.283842e-009
3.388441561391951e+005	3.471946e-008	2.283867e-009
3.467368504525240e+005	3.471543e-008	2.283892e-009
3.548133892335676e+005	3.471121e-008	2.283919e-009
3.630780547700933e+005	3.470679e-008	2.283947e-009
3.715352290971643e+005	3.470216e-008	2.283977e-009
3.801893963205527e+005	3.469732e-008	2.284007e-009
3.890451449942719e+005	3.469224e-008	2.284040e-009
3.981071705534884e+005	3.468692e-008	2.284073e-009
4.073802778041036e+005	3.468135e-008	2.284109e-009
4.168693834703261e+005	3.467552e-008	2.284146e-009
4.265795188015831e+005	3.466940e-008	2.284185e-009
4.365158322401562e+005	3.466300e-008	2.284226e-009
4.466835921509531e+005	3.465629e-008	2.284268e-009
4.570881896148648e+005	3.464926e-008	2.284313e-009
4.677351412871877e+005	3.464190e-008	2.284360e-009
4.786300923226276e+005	3.463418e-008	2.284410e-009
4.897788193684352e+005	3.462610e-008	2.284461e-009
5.011872336272610e+005	3.461764e-008	2.284515e-009
5.128613839913533e+005	3.460877e-008	2.284572e-009
5.248074602497608e+005	3.459948e-008	2.284632e-009
5.370317963702406e+005	3.458975e-008	2.284694e-009
5.495408738576121e+005	3.457955e-008	2.284760e-009
5.623413251903363e+005	3.456886e-008	2.284829e-009
5.754399373371438e+005	3.455767e-008	2.284901e-009
5.888436553555755e+005	3.454594e-008	2.284976e-009
6.025595860743440e+005	3.453365e-008	2.285056e-009
6.165950018614681e+005	3.452077e-008	2.285139e-009
6.309573444801788e+005	3.450728e-008	2.285227e-009
6.456542290346407e+005	3.449314e-008	2.285319e-009
6.606934480075808e+005	3.447833e-008	2.285415e-009
6.760829753919662e+005	3.446280e-008	2.285516e-009
6.918309709189205e+005	3.444654e-008	2.285623e-009
7.079457843841215e+005	3.442950e-008	2.285734e-009
7.244359600749733e+005	3.441164e-008	2.285852e-009
7.413102413009004e+005	3.439293e-008	2.285975e-009
7.585775750291662e+005	3.437332e-008	2.286104e-009
7.762471166286737e+005	3.435277e-008	2.286240e-009
7.943282347242631e+005	3.433124e-008	2.286382e-009
8.128305161640804e+005	3.430868e-008	2.286533e-009
8.317637711026516e+005	3.428504e-008	2.286690e-009
8.511380382023566e+005	3.426026e-008	2.286856e-009
8.709635899560602e+005	3.423430e-008	2.287030e-009
8.912509381337245e+005	3.420711e-008	2.287213e-009
9.120108393558882e+005	3.417861e-008	2.287405e-009
9.332543007969690e+005	3.414875e-008	2.287607e-009
9.549925860214133e+005	3.411746e-008	2.287820e-009
9.772372209557875e+005	3.408468e-008	2.288044e-009
1.000000000000000e+006	3.405034e-008	2.288279e-009
